#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
        71   -2.7370291403e-01    2.2321231114e-01   -1.2920169063e+00    1.0183139923e+00   -1.2920169063e+00    1.2800000000e+02    6.0062099609e-05    1.0000000000e+00
        72   -2.7809428324e-01    2.2876696280e-01   -1.2986030180e+00    1.0205087348e+00   -1.2986030180e+00    1.2800000000e+02    5.9825805664e-05    1.0000000000e+00
        73   -2.7491917066e-01    2.2752616586e-01   -1.2930890738e+00    1.0181699032e+00   -1.2930890738e+00    1.2800000000e+02    6.0073349609e-05    1.0000000000e+00
        74   -2.7974193990e-01    2.3219596947e-01   -1.2908280566e+00    1.0110861167e+00   -1.2908280566e+00    1.2800000000e+02    6.0566796875e-05    1.0000000000e+00
        75   -2.8491712921e-01    2.3373694014e-01   -1.2923463250e+00    1.0074291958e+00   -1.2923463250e+00    1.2800000000e+02    5.9621777344e-05    1.0000000000e+00
        76   -2.8603510657e-01    2.4046001133e-01   -1.2911651432e+00    1.0051300366e+00   -1.2911651432e+00    1.2800000000e+02    6.0012641602e-05    1.0000000000e+00
        77   -2.9273849928e-01    2.5015914297e-01   -1.2946161322e+00    1.0018776330e+00   -1.2946161322e+00    1.2800000000e+02    6.0101679688e-05    1.0000000000e+00
        78   -3.0156490016e-01    2.5771119092e-01   -1.2991315304e+00    9.9756663027e-01   -1.2991315304e+00    1.2800000000e+02    6.0006235351e-05    1.0000000000e+00
        79   -3.0638763826e-01    2.5861121300e-01   -1.3039968775e+00    9.9760923924e-01   -1.3039968775e+00    1.2800000000e+02    5.9554775391e-05    1.0000000000e+00
        80   -3.1113040019e-01    2.6299893414e-01   -1.3137592085e+00    1.0026288083e+00   -1.3137592085e+00    1.2800000000e+02    5.9963364258e-05    1.0000000000e+00
        81   -3.0665700246e-01    2.5743579515e-01   -1.3075595929e+00    1.0009025904e+00   -1.3075595929e+00    1.2800000000e+02    6.0180068359e-05    1.0000000000e+00
        82   -3.0622541388e-01    2.6044038229e-01   -1.3109380165e+00    1.0047126026e+00   -1.3109380165e+00    1.2800000000e+02    5.9501513672e-05    1.0000000000e+00
        83   -3.0088582786e-01    2.5087697757e-01   -1.3051156677e+00    1.0042298398e+00   -1.3051156677e+00    1.2800000000e+02    5.9610327149e-05    1.0000000000e+00
        84   -2.9691754628e-01    2.4465329274e-01   -1.3086650929e+00    1.0117475466e+00   -1.3086650929e+00    1.2800000000e+02    5.9914863281e-05    1.0000000000e+00
        85   -2.9078300398e-01    2.3917600272e-01   -1.3163140820e+00    1.0255310780e+00   -1.3163140820e+00    1.2800000000e+02    6.0097768555e-05    1.0000000000e+00
        86   -2.9181804838e-01    2.6199854272e-01   -1.3350250824e+00    1.0432070340e+00   -1.3350250824e+00    1.2800000000e+02    6.0143803711e-05    1.0000000000e+00
        87   -2.9221776343e-01    2.6810925441e-01   -1.3498874642e+00    1.0576697008e+00   -1.3498874642e+00    1.2800000000e+02    5.9771459961e-05    1.0000000000e+00
        88   -2.9542156355e-01    3.0570305196e-01   -1.3512063980e+00    1.0557848345e+00   -1.3512063980e+00    1.2800000000e+02    6.0202944336e-05    1.0000000000e+00
        89   -3.0008977109e-01    3.1768420263e-01   -1.3515397835e+00    1.0514500125e+00   -1.3515397835e+00    1.2800000000e+02    6.0336293945e-05    1.0000000000e+00
        90   -3.1948505120e-01    3.7892349514e-01   -1.3639091711e+00    1.0444241199e+00   -1.3639091711e+00    1.2800000000e+02    5.9769228516e-05    1.0000000000e+00
        91   -3.3377128527e-01    4.5523247420e-01   -1.3730876502e+00    1.0393163649e+00   -1.3730876502e+00    1.2800000000e+02    5.9764941406e-05    1.0000000000e+00
        92   -3.3713971092e-01    5.6048907163e-01   -1.3927817867e+00    1.0556420758e+00   -1.3927817867e+00    1.2800000000e+02    6.0166279297e-05    1.0000000000e+00
        93   -3.1381650437e-01    4.1274565237e-01   -1.3810226496e+00    1.0672061452e+00   -1.3810226496e+00    1.2800000000e+02    6.0546313477e-05    1.0000000000e+00
        94   -3.1957331061e-01    5.8287068774e-01   -1.3849043359e+00    1.0653310253e+00   -1.3849043359e+00    1.2800000000e+02    6.0229526367e-05    1.0000000000e+00
        95   -2.9230723054e-01    3.6734288666e-01   -1.3664170853e+00    1.0741098548e+00   -1.3664170853e+00    1.2800000000e+02    5.9888789062e-05    1.0000000000e+00
        96   -3.0449113189e-01    5.2543344233e-01   -1.3770727736e+00    1.0725816417e+00   -1.3770727736e+00    1.2800000000e+02    5.9736401367e-05    1.0000000000e+00
        97   -2.9144314593e-01    3.6387364157e-01   -1.3712574387e+00    1.0798142928e+00   -1.3712574387e+00    1.2800000000e+02    6.0181557617e-05    1.0000000000e+00
        98   -2.8375171734e-01    3.1123706202e-01   -1.3702059869e+00    1.0864542696e+00   -1.3702059869e+00    1.2800000000e+02    6.0119516601e-05    1.0000000000e+00
        99   -2.8970422356e-01    3.8232274964e-01   -1.3718578440e+00    1.0821536205e+00   -1.3718578440e+00    1.2800000000e+02    6.0197158203e-05    1.0000000000e+00
       100   -2.8426176531e-01    3.1535694301e-01   -1.3670497750e+00    1.0827880097e+00   -1.3670497750e+00    1.2800000000e+02    6.0347304688e-05    1.0000000000e+00
       101   -2.9517182581e-01    3.7062538698e-01   -1.3806396722e+00    1.0854678464e+00   -1.3806396722e+00    1.2800000000e+02    5.9692822266e-05    1.0000000000e+00
       102   -2.9162247642e-01    2.8116254770e-01   -1.3670834997e+00    1.0754610233e+00   -1.3670834997e+00    1.2800000000e+02    5.9909423828e-05    1.0000000000e+00
       103   -3.1275950977e-01    3.6556273752e-01   -1.3861903297e+00    1.0734308199e+00   -1.3861903297e+00    1.2800000000e+02    6.0046552734e-05    1.0000000000e+00
       104   -3.1994433152e-01    3.9385285301e-01   -1.3953460091e+00    1.0754016776e+00   -1.3953460091e+00    1.2800000000e+02    6.0233178711e-05    1.0000000000e+00
       105   -3.1565238758e-01    3.2597484322e-01   -1.3821999547e+00    1.0665475671e+00   -1.3821999547e+00    1.2800000000e+02    6.0289707031e-05    1.0000000000e+00
       106   -3.2652120295e-01    4.0216393027e-01   -1.4022876123e+00    1.0757664094e+00   -1.4022876123e+00    1.2800000000e+02    5.9619877930e-05    1.0000000000e+00
       107   -3.3477027318e-01    4.1803169404e-01   -1.4131843519e+00    1.0784140787e+00   -1.4131843519e+00    1.2800000000e+02    5.9947421875e-05    1.0000000000e+00
       108   -3.4267635615e-01    4.6168492948e-01   -1.4301063289e+00    1.0874299727e+00   -1.4301063289e+00    1.2800000000e+02    5.9607666016e-05    1.0000000000e+00
       109   -3.4090324803e-01    4.3410718510e-01   -1.4330293225e+00    1.0921260745e+00   -1.4330293225e+00    1.2800000000e+02    5.9544375000e-05    1.0000000000e+00
       110   -3.5754687165e-01    6.1716104066e-01   -1.4516505085e+00    1.0941036368e+00   -1.4516505085e+00    1.2800000000e+02    6.0215302734e-05    1.0000000000e+00
       111   -3.2203613538e-01    3.7698911121e-01   -1.4133899094e+00    1.0913537740e+00   -1.4133899094e+00    1.2800000000e+02    6.0099375000e-05    1.0000000000e+00
       112   -3.4121894244e-01    5.5021119593e-01   -1.4286823493e+00    1.0874634068e+00   -1.4286823493e+00    1.2800000000e+02    5.9792670898e-05    9.9218750000e-01
       113   -3.2755572564e-01    3.8546630213e-01   -1.4222937691e+00    1.0947380435e+00   -1.4222937691e+00    1.2800000000e+02    5.9983798828e-05    1.0000000000e+00
       114   -3.5556825217e-01    5.2385725275e-01   -1.4494466425e+00    1.0938783903e+00   -1.4494466425e+00    1.2800000000e+02    5.9862841797e-05    1.0000000000e+00
       115   -3.5648601383e-01    4.1847705370e-01   -1.4381295807e+00    1.0816435669e+00   -1.4381295807e+00    1.2800000000e+02    5.9620878906e-05    1.0000000000e+00
       116   -3.5006924731e-01    4.0454078029e-01   -1.4372189616e+00    1.0871497143e+00   -1.4372189616e+00    1.2800000000e+02    5.9787509766e-05    1.0000000000e+00
       117   -3.3958342518e-01    3.6430512860e-01   -1.4228609110e+00    1.0832774859e+00   -1.4228609110e+00    1.2800000000e+02    5.9972167969e-05    1.0000000000e+00
       118   -3.5022870847e-01    3.9014260150e-01   -1.4398926714e+00    1.0896639630e+00   -1.4398926714e+00    1.2800000000e+02    6.0046601563e-05    1.0000000000e+00
       119   -3.6363807970e-01    4.9470881403e-01   -1.4590734114e+00    1.0954353317e+00   -1.4590734114e+00    1.2800000000e+02    6.0088310547e-05    1.0000000000e+00
       120   -3.4833505559e-01    3.6975919155e-01   -1.4391525757e+00    1.0908175201e+00   -1.4391525757e+00    1.2800000000e+02    5.9691943359e-05    1.0000000000e+00
       121   -3.7212802200e-01    5.2547035746e-01   -1.4544881323e+00    1.0823601103e+00   -1.4544881323e+00    1.2800000000e+02    5.9895566406e-05    1.0000000000e+00
       122   -3.7257773434e-01    5.4242699601e-01   -1.4497037618e+00    1.0771260274e+00   -1.4497037618e+00    1.2800000000e+02    5.9735800781e-05    1.0000000000e+00
       123   -3.9672269482e-01    7.0847421168e-01   -1.4684792439e+00    1.0717565491e+00   -1.4684792439e+00    1.2800000000e+02    6.0215190429e-05    1.0000000000e+00
       124   -4.0070500955e-01    6.6047983990e-01   -1.4683804623e+00    1.0676754528e+00   -1.4683804623e+00    1.2800000000e+02    6.0185537109e-05    1.0000000000e+00
       125   -4.0159815092e-01    5.1774086230e-01   -1.4511950615e+00    1.0495969105e+00   -1.4511950615e+00    1.2800000000e+02    5.9919677734e-05    1.0000000000e+00
       126   -3.7569855025e-01    4.0466734428e-01   -1.4111509482e+00    1.0354523980e+00   -1.4111509482e+00    1.2800000000e+02    5.9926748047e-05    1.0000000000e+00
       127   -3.9922283904e-01    4.9780656608e-01   -1.4364078439e+00    1.0371850049e+00   -1.4364078439e+00    1.2800000000e+02    5.9695683594e-05    1.0000000000e+00
       128   -3.9659406606e-01    4.8113454266e-01   -1.4265818835e+00    1.0299878175e+00   -1.4265818835e+00    1.2800000000e+02    5.9696689453e-05    1.0000000000e+00
       129   -3.9434459704e-01    4.7468124526e-01   -1.4330033889e+00    1.0386587919e+00   -1.4330033889e+00    1.2800000000e+02    5.9414169922e-05    1.0000000000e+00
       130   -3.8797377376e-01    4.5263221058e-01   -1.4319828567e+00    1.0440090829e+00   -1.4319828567e+00    1.2800000000e+02    5.9480571289e-05    1.0000000000e+00
       131   -3.8873506729e-01    5.0959779484e-01   -1.4333207608e+00    1.0445856935e+00   -1.4333207608e+00    1.2800000000e+02    5.9625185547e-05    1.0000000000e+00
       132   -4.0642074293e-01    5.6333062209e-01   -1.4566187933e+00    1.0501980504e+00   -1.4566187933e+00    1.2800000000e+02    5.9584736328e-05    1.0000000000e+00
       133   -4.0702985454e-01    6.1680840076e-01   -1.4492830077e+00    1.0422531531e+00   -1.4492830077e+00    1.2800000000e+02    6.0132832031e-05    1.0000000000e+00
       134   -4.0097072552e-01    5.4440366768e-01   -1.4411526444e+00    1.0401819189e+00   -1.4411526444e+00    1.2800000000e+02    6.0077861328e-05    9.9218750000e-01
       135   -3.9610279836e-01    5.3922515567e-01   -1.4245473192e+00    1.0284445209e+00   -1.4245473192e+00    1.2800000000e+02    5.9412270508e-05    1.0000000000e+00
       136   -3.8137033891e-01    4.8221585291e-01   -1.4032580945e+00    1.0218877556e+00   -1.4032580945e+00    1.2800000000e+02    5.9196601562e-05    1.0000000000e+00
       137   -3.8485039981e-01    4.8875483284e-01   -1.4081720462e+00    1.0233216464e+00   -1.4081720462e+00    1.2800000000e+02    5.9631733399e-05    1.0000000000e+00
       138   -3.7697167337e-01    5.0818448304e-01   -1.3969154431e+00    1.0199437698e+00   -1.3969154431e+00    1.2800000000e+02    5.9739047851e-05    1.0000000000e+00
       139   -3.6195411321e-01    4.1261273343e-01   -1.3691460431e+00    1.0071919299e+00   -1.3691460431e+00    1.2800000000e+02    5.9625673828e-05    1.0000000000e+00
       140   -3.4587692290e-01    3.4747601667e-01   -1.3574315949e+00    1.0115546720e+00   -1.3574315949e+00    1.2800000000e+02    5.9759863281e-05    1.0000000000e+00
       141   -3.6732049830e-01    3.6927187675e-01   -1.3777315236e+00    1.0104110253e+00   -1.3777315236e+00    1.2800000000e+02    5.9473857422e-05    1.0000000000e+00
       142   -3.6200410617e-01    3.4963753798e-01   -1.3644379431e+00    1.0024338369e+00   -1.3644379431e+00    1.2800000000e+02    5.9845449219e-05    1.0000000000e+00
       143   -3.6956594948e-01    3.7447756972e-01   -1.3593895791e+00    9.8982362966e-01   -1.3593895791e+00    1.2800000000e+02    6.0045834961e-05    1.0000000000e+00
       144   -3.7145676810e-01    3.7260868030e-01   -1.3690698041e+00    9.9761303604e-01   -1.3690698041e+00    1.2800000000e+02    5.9854814453e-05    1.0000000000e+00
       145   -3.7248924914e-01    4.0167432174e-01   -1.3678345603e+00    9.9534531116e-01   -1.3678345603e+00    1.2800000000e+02    5.9912329102e-05    1.0000000000e+00
       146   -3.9405911187e-01    4.8946828175e-01   -1.3867626014e+00    9.9270348950e-01   -1.3867626014e+00    1.2800000000e+02    5.9747646484e-05    1.0000000000e+00
       147   -3.8334638693e-01    4.3639519571e-01   -1.3621341418e+00    9.7878775486e-01   -1.3621341418e+00    1.2800000000e+02    6.0084189453e-05    1.0000000000e+00
       148   -3.9945306846e-01    5.0199083988e-01   -1.3784278718e+00    9.7897480332e-01   -1.3784278718e+00    1.2800000000e+02    7.4297685547e-05    1.0000000000e+00
       149   -4.0004369140e-01    4.8472408051e-01   -1.3805342447e+00    9.8049055328e-01   -1.3805342447e+00    1.2800000000e+02    5.9859218750e-05    1.0000000000e+00
       150   -3.8188999541e-01    3.7082867611e-01   -1.3526605528e+00    9.7077055740e-01   -1.3526605528e+00    1.2800000000e+02    5.9390830078e-05    1.0000000000e+00
       151   -3.8714641428e-01    4.1453160962e-01   -1.3666724558e+00    9.7952604154e-01   -1.3666724558e+00    1.2800000000e+02    5.9915493164e-05    1.0000000000e+00
       152   -3.9025344599e-01    3.9621162913e-01   -1.3656365925e+00    9.7538314649e-01   -1.3656365925e+00    1.2800000000e+02    5.9974682617e-05    1.0000000000e+00
       153   -3.8698654402e-01    3.6244763306e-01   -1.3671144805e+00    9.8012793645e-01   -1.3671144805e+00    1.2800000000e+02    5.9860781250e-05    1.0000000000e+00
       154   -4.0437702217e-01    4.3719855759e-01   -1.3921219202e+00    9.8774489801e-01   -1.3921219202e+00    1.2800000000e+02    5.9354023437e-05    1.0000000000e+00
       155   -3.9101993900e-01    3.8370128477e-01   -1.3848290833e+00    9.9380914434e-01   -1.3848290833e+00    1.2800000000e+02    5.9829301758e-05    1.0000000000e+00
       156   -4.0892491798e-01    4.9945870969e-01   -1.4035727938e+00    9.9464787578e-01   -1.4035727938e+00    1.2800000000e+02    6.0095395508e-05    1.0000000000e+00
       157   -4.0183054003e-01    4.5178843316e-01   -1.3961061469e+00    9.9427560683e-01   -1.3961061469e+00    1.2800000000e+02    5.9579624024e-05    1.0000000000e+00
       158   -4.1087610647e-01    4.8467616583e-01   -1.3996854038e+00    9.8880929736e-01   -1.3996854038e+00    1.2800000000e+02    6.0065810547e-05    1.0000000000e+00
       159   -4.0666860239e-01    4.9518676431e-01   -1.3993235896e+00    9.9265498719e-01   -1.3993235896e+00    1.2800000000e+02    5.9621323242e-05    1.0000000000e+00
       160   -4.1038626894e-01    5.1574881487e-01   -1.4119174815e+00    1.0015312125e+00   -1.4119174815e+00    1.2800000000e+02    5.9856181641e-05    1.0000000000e+00
