#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
      4559   -4.9282860145e-01    5.8778851713e-01   -1.2643405788e+00    7.7151197740e-01   -1.2643405788e+00    1.2800000000e+02    6.0621572267e-05    1.0000000000e+00
      4560   -5.0866899431e-01    7.3266974573e-01   -1.2870880848e+00    7.7841909045e-01   -1.2870880848e+00    1.2800000000e+02    6.0433105471e-05    1.0000000000e+00
      4561   -4.8850581893e-01    6.0449235459e-01   -1.2628668200e+00    7.7436100106e-01   -1.2628668200e+00    1.2800000000e+02    6.0453212885e-05    1.0000000000e+00
      4562   -4.7468220650e-01    5.2395988523e-01   -1.2481811071e+00    7.7349890063e-01   -1.2481811071e+00    1.2800000000e+02    6.0738525379e-05    1.0000000000e+00
      4563   -4.8518234441e-01    6.0917586756e-01   -1.2602441065e+00    7.7506176205e-01   -1.2602441065e+00    1.2800000000e+02    6.0705332018e-05    1.0000000000e+00
      4564   -4.7836195434e-01    5.5066083473e-01   -1.2464539090e+00    7.6809195470e-01   -1.2464539090e+00    1.2800000000e+02    6.1176059564e-05    1.0000000000e+00
      4565   -4.9656034420e-01    7.4306348163e-01   -1.2641235979e+00    7.6756325372e-01   -1.2641235979e+00    1.2800000000e+02    6.0991508787e-05    1.0000000000e+00
      4566   -4.9976158375e-01    9.0912073408e-01   -1.2611989928e+00    7.6143740905e-01   -1.2611989928e+00    1.2800000000e+02    6.0730600586e-05    1.0000000000e+00
      4567   -5.5510330991e-01    2.6017428529e+00   -1.3176806487e+00    7.6257733878e-01   -1.3176806487e+00    1.2800000000e+02    6.0891684553e-05    1.0000000000e+00
      4568   -4.5874134646e-01    6.2363333862e-01   -1.2161271263e+00    7.5738577986e-01   -1.2161271263e+00    1.2800000000e+02    6.0602021483e-05    1.0000000000e+00
      4569   -4.4462946887e-01    5.2416733731e-01   -1.2029361441e+00    7.5830667525e-01   -1.2029361441e+00    1.2800000000e+02    6.0458188477e-05    1.0000000000e+00
      4570   -4.3956063096e-01    4.7536299307e-01   -1.1885817222e+00    7.4902109119e-01   -1.1885817222e+00    1.2800000000e+02    6.0362910155e-05    1.0000000000e+00
      4571   -4.2449625068e-01    3.7866278221e-01   -1.1636464421e+00    7.3915019145e-01   -1.1636464421e+00    1.2800000000e+02    6.0348325180e-05    1.0000000000e+00
      4572   -4.2690930501e-01    3.8893685008e-01   -1.1636515726e+00    7.3674226755e-01   -1.1636515726e+00    1.2800000000e+02    6.0606254884e-05    1.0000000000e+00
      4573   -4.1533885770e-01    3.4611004540e-01   -1.1591146737e+00    7.4377581596e-01   -1.1591146737e+00    1.2800000000e+02    6.0630722651e-05    1.0000000000e+00
      4574   -4.1082819202e-01    3.4700406395e-01   -1.1553708212e+00    7.4454262921e-01   -1.1553708212e+00    1.2800000000e+02    6.0505581047e-05    1.0000000000e+00
      4575   -4.0911233102e-01    3.4101945106e-01   -1.1442812537e+00    7.3516892272e-01   -1.1442812537e+00    1.2800000000e+02    6.0238725583e-05    1.0000000000e+00
      4576   -4.0075773515e-01    3.2451262139e-01   -1.1213835630e+00    7.2062582788e-01   -1.1213835630e+00    1.2800000000e+02    6.0916674812e-05    1.0000000000e+00
      4577   -4.0280918762e-01    3.2509054840e-01   -1.1275302398e+00    7.2472105217e-01   -1.1275302398e+00    1.2800000000e+02    6.0115590832e-05    1.0000000000e+00
      4578   -4.0081889094e-01    3.4076665131e-01   -1.1278792283e+00    7.2706033735e-01   -1.1278792283e+00    1.2800000000e+02    6.0691040032e-05    1.0000000000e+00
      4579   -4.0271383793e-01    3.5225018080e-01   -1.1256419441e+00    7.2292810616e-01   -1.1256419441e+00    1.2800000000e+02    6.0936816409e-05    1.0000000000e+00
      4580   -4.0486509827e-01    3.7566663631e-01   -1.1231268078e+00    7.1826170953e-01   -1.1231268078e+00    1.2800000000e+02    6.0585708011e-05    1.0000000000e+00
      4581   -4.3651178038e-01    5.8406795788e-01   -1.1492166434e+00    7.1270486298e-01   -1.1492166434e+00    1.2800000000e+02    6.0459458002e-05    1.0000000000e+00
      4582   -4.1659264455e-01    4.4351788555e-01   -1.1354792576e+00    7.1888661302e-01   -1.1354792576e+00    1.2800000000e+02    6.0284926766e-05    1.0000000000e+00
      4583   -4.2724234177e-01    4.6498316549e-01   -1.1493039124e+00    7.2206157067e-01   -1.1493039124e+00    1.2800000000e+02    6.0685869155e-05    1.0000000000e+00
      4584   -4.1189025604e-01    4.1389389286e-01   -1.1372495427e+00    7.2535928669e-01   -1.1372495427e+00    1.2800000000e+02    6.0698925788e-05    1.0000000000e+00
      4585   -4.0995163000e-01    3.9245765045e-01   -1.1414894325e+00    7.3153780253e-01   -1.1414894325e+00    1.2800000000e+02    7.3579794904e-05    1.0000000000e+00
      4586   -4.1546834040e-01    3.9320429587e-01   -1.1399518695e+00    7.2448352915e-01   -1.1399518695e+00    1.2800000000e+02    5.9799291995e-05    1.0000000000e+00
      4587   -4.2200329488e-01    4.1977228819e-01   -1.1448438973e+00    7.2284060243e-01   -1.1448438973e+00    1.2800000000e+02    6.0157905267e-05    1.0000000000e+00
      4588   -4.3359993356e-01    4.7379426946e-01   -1.1606486332e+00    7.2704869966e-01   -1.1606486332e+00    1.2800000000e+02    6.0275200209e-05    1.0000000000e+00
      4589   -4.3740392318e-01    5.0326896642e-01   -1.1566597196e+00    7.1925579639e-01   -1.1566597196e+00    1.2800000000e+02    6.0862490233e-05    1.0000000000e+00
      4590   -4.5362838594e-01    6.2198201340e-01   -1.1752777566e+00    7.2164937065e-01   -1.1752777566e+00    1.2800000000e+02    6.0538691418e-05    1.0000000000e+00
      4591   -4.3569459985e-01    5.1118640489e-01   -1.1611257294e+00    7.2543112953e-01   -1.1611257294e+00    1.2800000000e+02    6.0840375971e-05    1.0000000000e+00
      4592   -4.4183526052e-01    6.3703182419e-01   -1.1769545315e+00    7.3511927094e-01   -1.1769545315e+00    1.2800000000e+02    6.0007172857e-05    1.0000000000e+00
      4593   -4.4664624777e-01    6.3518552619e-01   -1.1771448367e+00    7.3049858890e-01   -1.1771448367e+00    1.2800000000e+02    6.0449111322e-05    1.0000000000e+00
      4594   -4.9129084182e-01    1.3142360037e+00   -1.2225633482e+00    7.3127250635e-01   -1.2225633482e+00    1.2800000000e+02    6.0807768554e-05    1.0000000000e+00
      4595   -4.6690110850e-01    8.5950718793e-01   -1.2016317787e+00    7.3473067020e-01   -1.2016317787e+00    1.2800000000e+02    6.0177324217e-05    1.0000000000e+00
      4596   -4.6978838168e-01    8.3038311935e-01   -1.2055577483e+00    7.3576936665e-01   -1.2055577483e+00    1.2800000000e+02    6.0810717761e-05    1.0000000000e+00
      4597   -4.9347824214e-01    1.1761578739e+00   -1.2306566565e+00    7.3717841437e-01   -1.2306566565e+00    1.2800000000e+02    6.0115229488e-05    1.0000000000e+00
      4598   -4.9505359275e-01    1.0974101205e+00   -1.2397009144e+00    7.4464732167e-01   -1.2397009144e+00    1.2800000000e+02    6.0924018550e-05    1.0000000000e+00
      4599   -4.8203056954e-01    7.5494588275e-01   -1.2245095470e+00    7.4247897743e-01   -1.2245095470e+00    1.2800000000e+02    6.0054121091e-05    1.0000000000e+00
      4600   -4.9872552443e-01    1.0248392477e+00   -1.2477099215e+00    7.4898439707e-01   -1.2477099215e+00    1.2800000000e+02    6.0517104489e-05    1.0000000000e+00
      4601   -4.7295850220e-01    6.8586376519e-01   -1.2217550299e+00    7.4879652773e-01   -1.2217550299e+00    1.2800000000e+02    6.0811357407e-05    1.0000000000e+00
      4602   -4.4921051987e-01    4.7691046053e-01   -1.1967127226e+00    7.4750220272e-01   -1.1967127226e+00    1.2800000000e+02    6.0384941403e-05    1.0000000000e+00
      4603   -4.4646619359e-01    5.2826897370e-01   -1.1937535364e+00    7.4728734281e-01   -1.1937535364e+00    1.2800000000e+02    6.0119580082e-05    1.0000000000e+00
      4604   -5.0827473242e-01    1.3994408510e+00   -1.2606766544e+00    7.5240192202e-01   -1.2606766544e+00    1.2800000000e+02    6.0288466791e-05    1.0000000000e+00
      4605   -4.8221504998e-01    8.7928798764e-01   -1.2312835210e+00    7.4906847101e-01   -1.2312835210e+00    1.2800000000e+02    6.0653930669e-05    1.0000000000e+00
      4606   -4.7226384458e-01    8.4939524335e-01   -1.2329203842e+00    7.6065653966e-01   -1.2329203842e+00    1.2800000000e+02    6.0547167969e-05    1.0000000000e+00
      4607   -4.7735286532e-01    1.0779245395e+00   -1.2393605929e+00    7.6200772760e-01   -1.2393605929e+00    1.2800000000e+02    6.1089536135e-05    1.0000000000e+00
      4608   -4.3501109419e-01    4.7902895737e-01   -1.1958867073e+00    7.6087561311e-01   -1.1958867073e+00    1.2800000000e+02    6.0544365224e-05    1.0000000000e+00
      4609   -4.4003399872e-01    4.4481805529e-01   -1.1954510181e+00    7.5541701937e-01   -1.1954510181e+00    1.2800000000e+02    6.0465991222e-05    1.0000000000e+00
      4610   -4.1760980370e-01    3.7367608020e-01   -1.1819604507e+00    7.6435064701e-01   -1.1819604507e+00    1.2800000000e+02    6.0939711915e-05    1.0000000000e+00
      4611   -4.3713497179e-01    4.2304033466e-01   -1.2030665328e+00    7.6593156102e-01   -1.2030665328e+00    1.2800000000e+02    6.0566118162e-05    1.0000000000e+00
      4612   -4.5576804589e-01    4.7154226095e-01   -1.2261894687e+00    7.7042142279e-01   -1.2261894687e+00    1.2800000000e+02    6.0638588868e-05    1.0000000000e+00
      4613   -4.6595834608e-01    5.0025855855e-01   -1.2317574228e+00    7.6579907671e-01   -1.2317574228e+00    1.2800000000e+02    6.0568745111e-05    1.0000000000e+00
      4614   -4.7189772652e-01    4.4926587417e-01   -1.2408899266e+00    7.6899220009e-01   -1.2408899266e+00    1.2800000000e+02    6.0179799803e-05    1.0000000000e+00
      4615   -4.6565266704e-01    4.3210349956e-01   -1.2362193863e+00    7.7056671924e-01   -1.2362193863e+00    1.2800000000e+02    6.0632324226e-05    1.0000000000e+00
      4616   -4.8037482746e-01    5.1244523704e-01   -1.2536024165e+00    7.7322758900e-01   -1.2536024165e+00    1.2800000000e+02    6.0547656243e-05    1.0000000000e+00
      4617   -5.2738810496e-01    9.7706330725e-01   -1.3098400359e+00    7.8245193091e-01   -1.3098400359e+00    1.2800000000e+02    6.0328544929e-05    1.0000000000e+00
      4618   -5.2616284797e-01    7.8376125307e-01   -1.3117524938e+00    7.8558964582e-01   -1.3117524938e+00    1.2800000000e+02    6.0143544923e-05    1.0000000000e+00
      4619   -5.0443450918e-01    6.5321174238e-01   -1.2872704184e+00    7.8283590924e-01   -1.2872704184e+00    1.2800000000e+02    6.0555273437e-05    1.0000000000e+00
      4620   -4.7583482779e-01    5.1065621051e-01   -1.2538632596e+00    7.7802843184e-01   -1.2538632596e+00    1.2800000000e+02    6.0468828133e-05    1.0000000000e+00
      4621   -4.6827043224e-01    4.5362610605e-01   -1.2330161004e+00    7.6474566812e-01   -1.2330161004e+00    1.2800000000e+02    6.0531323239e-05    1.0000000000e+00
      4622   -4.8386047789e-01    5.4414765759e-01   -1.2633007289e+00    7.7944025103e-01   -1.2633007289e+00    1.2800000000e+02    7.8395756834e-05    1.0000000000e+00
      4623   -4.6780220170e-01    5.0501121702e-01   -1.2593269202e+00    7.9152471851e-01   -1.2593269202e+00    1.2800000000e+02    6.9662207038e-05    1.0000000000e+00
      4624   -4.5963052207e-01    4.8390948623e-01   -1.2557878203e+00    7.9615729821e-01   -1.2557878203e+00    1.2800000000e+02    6.0330639648e-05    1.0000000000e+00
      4625   -4.5586954864e-01    4.9642118392e-01   -1.2605468603e+00    8.0467731169e-01   -1.2605468603e+00    1.2800000000e+02    6.0859560529e-05    1.0000000000e+00
      4626   -4.6741978466e-01    5.0203507629e-01   -1.2691725277e+00    8.0175274303e-01   -1.2691725277e+00    1.2800000000e+02    6.0483515620e-05    1.0000000000e+00
      4627   -4.7321772373e-01    5.7316416577e-01   -1.2726722845e+00    7.9945456076e-01   -1.2726722845e+00    1.2800000000e+02    6.1195981436e-05    1.0000000000e+00
      4628   -4.5036588205e-01    4.6286243111e-01   -1.2473587282e+00    7.9699284615e-01   -1.2473587282e+00    1.2800000000e+02    6.1065283196e-05    1.0000000000e+00
      4629   -4.4649287186e-01    4.2386284104e-01   -1.2411184296e+00    7.9462555771e-01   -1.2411184296e+00    1.2800000000e+02    6.0767753908e-05    1.0000000000e+00
      4630   -4.6115389555e-01    4.8616143182e-01   -1.2465781884e+00    7.8542429287e-01   -1.2465781884e+00    1.2800000000e+02    6.0764599601e-05    1.0000000000e+00
      4631   -4.4530857305e-01    4.3591522482e-01   -1.2235830843e+00    7.7827451123e-01   -1.2235830843e+00    1.2800000000e+02    6.0750629881e-05    1.0000000000e+00
      4632   -4.4742350804e-01    4.6084854397e-01   -1.2212581398e+00    7.7383463179e-01   -1.2212581398e+00    1.2800000000e+02    6.0696743157e-05    1.0000000000e+00
      4633   -4.3590892056e-01    4.0147169692e-01   -1.2097711753e+00    7.7386225470e-01   -1.2097711753e+00    1.2800000000e+02    6.0249389632e-05    1.0000000000e+00
      4634   -4.4996904817e-01    5.0365909653e-01   -1.2240822859e+00    7.7411323769e-01   -1.2240822859e+00    1.2800000000e+02    6.0659467769e-05    1.0000000000e+00
      4635   -4.4610595662e-01    5.2527328301e-01   -1.2296735540e+00    7.8356759742e-01   -1.2296735540e+00    1.2800000000e+02    6.0559238282e-05    1.0000000000e+00
      4636   -4.3083947547e-01    4.3294241787e-01   -1.2031538683e+00    7.7231439278e-01   -1.2031538683e+00    1.2800000000e+02    6.0874912119e-05    1.0000000000e+00
      4637   -4.2904812745e-01    4.2132922049e-01   -1.2090199700e+00    7.7997184253e-01   -1.2090199700e+00    1.2800000000e+02    6.0231630860e-05    1.0000000000e+00
      4638   -4.0994296393e-01    3.3474542321e-01   -1.1777195195e+00    7.6777655561e-01   -1.1777195195e+00    1.2800000000e+02    6.0513632819e-05    1.0000000000e+00
      4639   -4.2644357796e-01    4.0404556661e-01   -1.1961510185e+00    7.6970744052e-01   -1.1961510185e+00    1.2800000000e+02    6.0332158194e-05    1.0000000000e+00
      4640   -4.1445234393e-01    3.9099857632e-01   -1.1863269408e+00    7.7187459687e-01   -1.1863269408e+00    1.2800000000e+02    6.0287495133e-05    1.0000000000e+00
      4641   -4.0566097136e-01    3.4724790993e-01   -1.1813617820e+00    7.7570081062e-01   -1.1813617820e+00    1.2800000000e+02    6.0716157229e-05    1.0000000000e+00
      4642   -4.0223786129e-01    3.6238205358e-01   -1.1700359459e+00    7.6779808463e-01   -1.1700359459e+00    1.2800000000e+02    6.0670063496e-05    1.0000000000e+00
      4643   -4.0400874306e-01    3.7743752209e-01   -1.1626143065e+00    7.5860556339e-01   -1.1626143065e+00    1.2800000000e+02    6.1166362306e-05    1.0000000000e+00
      4644   -4.0529696091e-01    3.5202958375e-01   -1.1724819300e+00    7.6718496909e-01   -1.1724819300e+00    1.2800000000e+02    6.1273662114e-05    1.0000000000e+00
      4645   -4.1937337654e-01    4.2415415734e-01   -1.1916805024e+00    7.7230712590e-01   -1.1916805024e+00    1.2800000000e+02    6.0610966788e-05    1.0000000000e+00
      4646   -4.1511888225e-01    3.9750998308e-01   -1.1890276017e+00    7.7390871946e-01   -1.1890276017e+00    1.2800000000e+02    6.0525048825e-05    1.0000000000e+00
      4647   -4.1063232477e-01    3.5398311387e-01   -1.1838569836e+00    7.7322465882e-01   -1.1838569836e+00    1.2800000000e+02    6.0177456062e-05    1.0000000000e+00
      4648   -4.0098127374e-01    3.3223845554e-01   -1.1636190305e+00    7.6263775676e-01   -1.1636190305e+00    1.2800000000e+02    6.0741372080e-05    1.0000000000e+00
      4649   -3.8537706206e-01    3.1609943450e-01   -1.1439640670e+00    7.5858700491e-01   -1.1439640670e+00    1.2800000000e+02    6.0260532219e-05    1.0000000000e+00
      4650   -3.7999623481e-01    3.0740398470e-01   -1.1416690263e+00    7.6167279154e-01   -1.1416690263e+00    1.2800000000e+02    6.0849482425e-05    1.0000000000e+00
      4651   -3.8098911343e-01    3.1065514874e-01   -1.1307905507e+00    7.4980143725e-01   -1.1307905507e+00    1.2800000000e+02    6.0571372060e-05    1.0000000000e+00
      4652   -3.8912642866e-01    3.2569045137e-01   -1.1286192366e+00    7.3949280797e-01   -1.1286192366e+00    1.2800000000e+02    6.0385908197e-05    1.0000000000e+00
      4653   -3.8376937900e-01    3.1689241896e-01   -1.1257298217e+00    7.4196044272e-01   -1.1257298217e+00    1.2800000000e+02    6.1031669929e-05    1.0000000000e+00
      4654   -3.8759167074e-01    3.1957470055e-01   -1.1299145731e+00    7.4232290241e-01   -1.1299145731e+00    1.2800000000e+02    6.0511000969e-05    1.0000000000e+00
      4655   -3.9546548189e-01    3.2227379822e-01   -1.1380692607e+00    7.4260377886e-01   -1.1380692607e+00    1.2800000000e+02    6.0750839852e-05    1.0000000000e+00
      4656   -3.9025272072e-01    3.2137019347e-01   -1.1366595191e+00    7.4640679838e-01   -1.1366595191e+00    1.2800000000e+02    6.0888901377e-05    1.0000000000e+00
      4657   -3.9089866853e-01    3.3956319963e-01   -1.1409783638e+00    7.5007969530e-01   -1.1409783638e+00    1.2800000000e+02    6.0660522470e-05    1.0000000000e+00
      4658   -4.0493528847e-01    3.6157719633e-01   -1.1586407339e+00    7.5370544545e-01   -1.1586407339e+00    1.2800000000e+02    6.0412680670e-05    1.0000000000e+00
      4659   -3.9501324806e-01    3.4972548367e-01   -1.1530826175e+00    7.5806936948e-01   -1.1530826175e+00    1.2800000000e+02    6.0383520507e-05    1.0000000000e+00
      4660   -3.9141875349e-01    3.4560997483e-01   -1.1537839052e+00    7.6236515176e-01   -1.1537839052e+00    1.2800000000e+02    6.0472280255e-05    1.0000000000e+00
      4661   -3.7893919420e-01    3.2136167290e-01   -1.1401407050e+00    7.6120151078e-01   -1.1401407050e+00    1.2800000000e+02    6.1097841797e-05    1.0000000000e+00
      4662   -3.7340173109e-01    3.1207737622e-01   -1.1290969009e+00    7.5569516982e-01   -1.1290969009e+00    1.2800000000e+02    6.0751079104e-05    1.0000000000e+00
      4663   -3.7624051635e-01    3.0833798967e-01   -1.1234257579e+00    7.4718524159e-01   -1.1234257579e+00    1.2800000000e+02    6.0935600592e-05    1.0000000000e+00
      4664   -3.7393876462e-01    3.0767843208e-01   -1.1174600857e+00    7.4352132108e-01   -1.1174600857e+00    1.2800000000e+02    6.0669150391e-05    1.0000000000e+00
      4665   -3.7884697086e-01    3.1551203606e-01   -1.1320483014e+00    7.5320133050e-01   -1.1320483014e+00    1.2800000000e+02    6.0548994126e-05    1.0000000000e+00
      4666   -3.8127248472e-01    3.1367443117e-01   -1.1358455512e+00    7.5457306644e-01   -1.1358455512e+00    1.2800000000e+02    6.0491108398e-05    1.0000000000e+00
      4667   -3.8348985734e-01    3.1794847543e-01   -1.1439164065e+00    7.6042654915e-01   -1.1439164065e+00    1.2800000000e+02    6.0956806644e-05    1.0000000000e+00
      4668   -3.8715219450e-01    3.1410214544e-01   -1.1420752332e+00    7.5492303866e-01   -1.1420752332e+00    1.2800000000e+02    6.0806694348e-05    1.0000000000e+00
      4669   -3.9825643160e-01    3.3339816495e-01   -1.1563987353e+00    7.5814230368e-01   -1.1563987353e+00    1.2800000000e+02    6.0714331049e-05    1.0000000000e+00
      4670   -3.9810094550e-01    3.3786738258e-01   -1.1575121173e+00    7.5941117177e-01   -1.1575121173e+00    1.2800000000e+02    6.0642597653e-05    1.0000000000e+00
      4671   -3.8993975609e-01    3.2303041973e-01   -1.1515972626e+00    7.6165750649e-01   -1.1515972626e+00    1.2800000000e+02    6.0554687503e-05    1.0000000000e+00
      4672   -3.7998113495e-01    3.1523418862e-01   -1.1429605290e+00    7.6297939407e-01   -1.1429605290e+00    1.2800000000e+02    6.0727636717e-05    1.0000000000e+00
      4673   -3.8818024273e-01    3.2465544990e-01   -1.1479871591e+00    7.5980691638e-01   -1.1479871591e+00    1.2800000000e+02    6.0368339829e-05    1.0000000000e+00
      4674   -3.9450379885e-01    3.3230335793e-01   -1.1487723221e+00    7.5426852322e-01   -1.1487723221e+00    1.2800000000e+02    6.0876391597e-05    1.0000000000e+00
      4675   -4.0194614923e-01    3.5065411805e-01   -1.1597340810e+00    7.5778793174e-01   -1.1597340810e+00    1.2800000000e+02    6.0662333967e-05    1.0000000000e+00
      4676   -4.0208355841e-01    3.8541946479e-01   -1.1591459809e+00    7.5706242248e-01   -1.1591459809e+00    1.2800000000e+02    6.1259545905e-05    1.0000000000e+00
      4677   -4.0934548217e-01    4.3604195129e-01   -1.1662912808e+00    7.5694579867e-01   -1.1662912808e+00    1.2800000000e+02    6.0699882818e-05    1.0000000000e+00
      4678   -4.5289539524e-01    8.9633390156e-01   -1.1981712287e+00    7.4527583347e-01   -1.1981712287e+00    1.2800000000e+02    6.1398217778e-05    1.0000000000e+00
      4679   -4.9794625013e-01    1.7782298605e+00   -1.2441872609e+00    7.4624101080e-01   -1.2441872609e+00    1.2800000000e+02    6.0335429685e-05    1.0000000000e+00
      4680   -4.4125803442e-01    5.8392949606e-01   -1.1903532650e+00    7.4909523062e-01   -1.1903532650e+00    1.2800000000e+02    6.0504589831e-05    1.0000000000e+00
      4681   -4.2670087174e-01    5.5509313717e-01   -1.1834199647e+00    7.5671909291e-01   -1.1834199647e+00    1.2800000000e+02    6.0699824225e-05    1.0000000000e+00
      4682   -4.4286933555e-01    7.3620172852e-01   -1.1998020737e+00    7.5693273819e-01   -1.1998020737e+00    1.2800000000e+02    6.0807539050e-05    1.0000000000e+00
      4683   -4.3033556079e-01    6.7854416203e-01   -1.1804994557e+00    7.5016389489e-01   -1.1804994557e+00    1.2800000000e+02    6.0517416973e-05    1.0000000000e+00
      4684   -3.9065950649e-01    3.8685081190e-01   -1.1399192731e+00    7.4925976664e-01   -1.1399192731e+00    1.2800000000e+02    6.1001513684e-05    1.0000000000e+00
      4685   -3.9450810191e-01    4.3154124422e-01   -1.1462460902e+00    7.5173798829e-01   -1.1462460902e+00    1.2800000000e+02    6.0134487301e-05    1.0000000000e+00
      4686   -3.7699584445e-01    3.5510401211e-01   -1.1321037012e+00    7.5510785674e-01   -1.1321037012e+00    1.2800000000e+02    6.1028637694e-05    1.0000000000e+00
      4687   -3.7471327217e-01    3.2926434792e-01   -1.1327712703e+00    7.5805799813e-01   -1.1327712703e+00    1.2800000000e+02    6.1304526364e-05    1.0000000000e+00
      4688   -3.7644899762e-01    3.4914041755e-01   -1.1376708437e+00    7.6122184612e-01   -1.1376708437e+00    1.2800000000e+02    6.0571987301e-05    1.0000000000e+00
      4689   -3.8770574367e-01    4.1198208809e-01   -1.1463679562e+00    7.5866221253e-01   -1.1463679562e+00    1.2800000000e+02    6.0803256824e-05    1.0000000000e+00
      4690   -3.7782316172e-01    3.3614308533e-01   -1.1492024040e+00    7.7137924232e-01   -1.1492024040e+00    1.2800000000e+02    6.0763798830e-05    1.0000000000e+00
      4691   -3.8782701898e-01    3.4296052121e-01   -1.1589894068e+00    7.7116238779e-01   -1.1589894068e+00    1.2800000000e+02    6.0621552729e-05    1.0000000000e+00
      4692   -3.9515417104e-01    3.7696890361e-01   -1.1602314420e+00    7.6507727097e-01   -1.1602314420e+00    1.2800000000e+02    6.0866782219e-05    1.0000000000e+00
      4693   -3.9035554716e-01    3.6301316564e-01   -1.1652405605e+00    7.7488501330e-01   -1.1652405605e+00    1.2800000000e+02    6.0688789066e-05    1.0000000000e+00
      4694   -3.8649027881e-01    3.2772966136e-01   -1.1523326411e+00    7.6584236225e-01   -1.1523326411e+00    1.2800000000e+02    6.0850561521e-05    1.0000000000e+00
      4695   -3.8911182466e-01    3.1946687223e-01   -1.1576202568e+00    7.6850843217e-01   -1.1576202568e+00    1.2800000000e+02    6.0485224610e-05    1.0000000000e+00
      4696   -4.0177786283e-01    3.4408176725e-01   -1.1781214948e+00    7.7634363194e-01   -1.1781214948e+00    1.2800000000e+02    6.1110185552e-05    1.0000000000e+00
      4697   -3.9874568784e-01    3.3090130325e-01   -1.1827534878e+00    7.8400780000e-01   -1.1827534878e+00    1.2800000000e+02    6.0884799803e-05    1.0000000000e+00
      4698   -3.9495622028e-01    3.3377051405e-01   -1.1831673833e+00    7.8821116307e-01   -1.1831673833e+00    1.2800000000e+02    6.0805810561e-05    1.0000000000e+00
      4699   -4.0315310387e-01    3.9878892544e-01   -1.1977802746e+00    7.9462717069e-01   -1.1977802746e+00    1.2800000000e+02    6.0955712891e-05    1.0000000000e+00
      4700   -3.9368341447e-01    3.2195706217e-01   -1.1747234453e+00    7.8104003079e-01   -1.1747234453e+00    1.2800000000e+02    6.0709775388e-05    1.0000000000e+00
      4701   -3.9357683540e-01    3.2872248761e-01   -1.1762845388e+00    7.8270770336e-01   -1.1762845388e+00    1.2800000000e+02    6.0811997068e-05    1.0000000000e+00
      4702   -3.9725824462e-01    3.3753183507e-01   -1.1740511227e+00    7.7679287809e-01   -1.1740511227e+00    1.2800000000e+02    6.0986567387e-05    1.0000000000e+00
      4703   -4.0379126755e-01    3.7069787467e-01   -1.1768843107e+00    7.7309304318e-01   -1.1768843107e+00    1.2800000000e+02    6.0729404309e-05    1.0000000000e+00
      4704   -4.0784133797e-01    4.1063169285e-01   -1.1654419144e+00    7.5760057648e-01   -1.1654419144e+00    1.2800000000e+02    6.1194077150e-05    1.0000000000e+00
      4705   -4.1673847329e-01    4.9122183451e-01   -1.1733707401e+00    7.5663226682e-01   -1.1733707401e+00    1.2800000000e+02    6.1430302734e-05    1.0000000000e+00
      4706   -4.3755521270e-01    7.9150973585e-01   -1.1831423029e+00    7.4558709024e-01   -1.1831423029e+00    1.2800000000e+02    6.0667094740e-05    1.0000000000e+00
      4707   -4.2708726017e-01    4.6930558094e-01   -1.1679597334e+00    7.4087247321e-01   -1.1679597334e+00    1.2800000000e+02    6.0553574217e-05    1.0000000000e+00
      4708   -4.4144876665e-01    6.2084167974e-01   -1.1908638713e+00    7.4941510468e-01   -1.1908638713e+00    1.2800000000e+02    6.0537187510e-05    1.0000000000e+00
      4709   -4.4794411855e-01    6.7073900362e-01   -1.1940631223e+00    7.4611900379e-01   -1.1940631223e+00    1.2800000000e+02    6.0929814461e-05    1.0000000000e+00
      4710   -4.7096305876e-01    8.5306847351e-01   -1.2110777845e+00    7.4011472576e-01   -1.2110777845e+00    1.2800000000e+02    7.9871347655e-05    1.0000000000e+00
      4711   -4.3768645902e-01    5.9204285445e-01   -1.1649276302e+00    7.2724117121e-01   -1.1649276302e+00    1.2800000000e+02    6.0549116208e-05    1.0000000000e+00
      4712   -4.3603965186e-01    5.0098537705e-01   -1.1645495208e+00    7.2850986898e-01   -1.1645495208e+00    1.2800000000e+02    6.1047724619e-05    1.0000000000e+00
      4713   -4.4886861745e-01    6.3712208506e-01   -1.1771170313e+00    7.2824841386e-01   -1.1771170313e+00    1.2800000000e+02    6.0517763675e-05    9.9218750000e-01
      4714   -4.3417220984e-01    5.2787251599e-01   -1.1555209527e+00    7.2134874284e-01   -1.1555209527e+00    1.2800000000e+02    6.0648232422e-05    1.0000000000e+00
      4715   -4.2727898076e-01    4.6715739866e-01   -1.1478828198e+00    7.2060383904e-01   -1.1478828198e+00    1.2800000000e+02    6.0335161123e-05    1.0000000000e+00
      4716   -4.3144750617e-01    5.2499035117e-01   -1.1518794235e+00    7.2043191733e-01   -1.1518794235e+00    1.2800000000e+02    6.0770737312e-05    1.0000000000e+00
      4717   -4.2641017202e-01    4.4707289931e-01   -1.1524825519e+00    7.2607237986e-01   -1.1524825519e+00    1.2800000000e+02    6.0744038077e-05    1.0000000000e+00
      4718   -4.0889589201e-01    3.5128344989e-01   -1.1347432283e+00    7.2584733631e-01   -1.1347432283e+00    1.2800000000e+02    6.0705239258e-05    1.0000000000e+00
