#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
      6659   -4.8621226194e-01    1.1255289688e+00   -1.1504387180e+00    6.6422645603e-01   -1.1504387180e+00    1.2800000000e+04    5.5327365527e-03    1.0000000000e+00
      6660   -4.5855924147e-01    5.2017616476e-01   -1.1779223136e+00    7.1936307211e-01   -1.1779223136e+00    1.2800000000e+04    5.5243003223e-03    1.0000000000e+00
      6661   -5.0533445587e-01    8.5086947990e-01   -1.2183797053e+00    7.1304524946e-01   -1.2183797053e+00    1.2800000000e+04    5.5024323828e-03    1.0000000000e+00
      6662   -4.3149369387e-01    4.9427905851e-01   -1.1400467679e+00    7.0855307401e-01   -1.1400467679e+00    1.2800000000e+04    5.5202014648e-03    9.9992187500e-01
      6663   -4.2518307753e-01    7.1260755477e-01   -1.1752616984e+00    7.5007862091e-01   -1.1752616984e+00    1.2800000000e+04    5.5209306494e-03    9.9992187500e-01
      6664   -3.9175686915e-01    3.4237395113e-01   -1.0948678967e+00    7.0311102751e-01   -1.0948678967e+00    1.2800000000e+04    5.5259089404e-03    1.0000000000e+00
      6665   -4.5265442466e-01    4.9196507319e-01   -1.1711408521e+00    7.1848642746e-01   -1.1711408521e+00    1.2800000000e+04    5.5282400293e-03    9.9992187500e-01
      6666   -4.8716493008e-01    7.7317396929e-01   -1.2303533231e+00    7.4318839298e-01   -1.2303533231e+00    1.2800000000e+04    5.5110566162e-03    1.0000000000e+00
      6667   -4.3620268942e-01    8.4132900317e-01   -1.2320211168e+00    7.9581842741e-01   -1.2320211168e+00    1.2800000000e+04    5.5175135351e-03    1.0000000000e+00
      6668   -5.3648660140e-01    1.4714392460e+00   -1.3238807264e+00    7.8739412497e-01   -1.3238807264e+00    1.2800000000e+04    5.5234528125e-03    1.0000000000e+00
      6669   -5.2487635988e-01    1.5823558283e+00   -1.3502898007e+00    8.2541344078e-01   -1.3502898007e+00    1.2800000000e+04    5.5283078613e-03    9.9992187500e-01
      6670   -4.2787444115e-01    7.7403549237e-01   -1.2216202153e+00    7.9374577414e-01   -1.2216202153e+00    1.2800000000e+04    5.5232568701e-03    1.0000000000e+00
      6671   -3.4600034216e-01    3.7923534472e-01   -1.2073208538e+00    8.6132051169e-01   -1.2073208538e+00    1.2800000000e+04    5.5088645752e-03    9.9992187500e-01
      6672   -4.8885825730e-01    1.1493430582e+00   -1.3481763028e+00    8.5931804548e-01   -1.3481763028e+00    1.2800000000e+04    5.5232200586e-03    9.9992187500e-01
      6673   -5.1253454975e-01    1.0623321594e+00   -1.3686919029e+00    8.5615735315e-01   -1.3686919029e+00    1.2800000000e+04    5.5226539844e-03    9.9992187500e-01
      6674   -4.5892197934e-01    1.4847742211e+00   -1.3031310559e+00    8.4420907653e-01   -1.3031310559e+00    1.2800000000e+04    5.5197160303e-03    1.0000000000e+00
      6675   -4.4489418026e-01    7.3088445287e-01   -1.2912914217e+00    8.4639724146e-01   -1.2912914217e+00    1.2800000000e+04    5.5226262305e-03    1.0000000000e+00
      6676   -4.2160952224e-01    5.1080327053e-01   -1.2376547852e+00    8.1604526292e-01   -1.2376547852e+00    1.2800000000e+04    5.5029488867e-03    1.0000000000e+00
      6677   -3.8297866930e-01    4.6870531182e-01   -1.2409158717e+00    8.5793720236e-01   -1.2409158717e+00    1.2800000000e+04    5.5217976074e-03    1.0000000000e+00
      6678   -5.3490231400e-01    1.5792383790e+00   -1.2864621140e+00    7.5155980004e-01   -1.2864621140e+00    1.2800000000e+04    5.5252326953e-03    1.0000000000e+00
      6679   -4.9591931269e-01    9.0547861495e-01   -1.2100449725e+00    7.1412565977e-01   -1.2100449725e+00    1.2800000000e+04    5.5217235986e-03    1.0000000000e+00
      6680   -5.1106339002e-01    1.0918447324e+00   -1.2207005055e+00    7.0963711549e-01   -1.2207005055e+00    1.2800000000e+04    5.5221271435e-03    1.0000000000e+00
      6681   -4.9950927269e-01    1.0494262117e+00   -1.1924596039e+00    6.9295033123e-01   -1.1924596039e+00    1.2800000000e+04    5.5082122314e-03    1.0000000000e+00
      6682   -4.3568982623e-01    1.0535103347e+00   -1.1662373878e+00    7.3054756155e-01   -1.1662373878e+00    1.2800000000e+04    5.5184097217e-03    1.0000000000e+00
      6683   -4.1243060529e-01    4.1888428894e-01   -1.1299671937e+00    7.1753658841e-01   -1.1299671937e+00    1.2800000000e+04    5.5208639795e-03    9.9992187500e-01
      6684   -5.1066288485e-01    8.3458516941e-01   -1.2152004292e+00    7.0453754439e-01   -1.2152004292e+00    1.2800000000e+04    5.5223859912e-03    9.9992187500e-01
      6685   -5.4974264182e-01    8.2973120026e-01   -1.1843631430e+00    6.3462050119e-01   -1.1843631430e+00    1.2800000000e+04    5.5270024072e-03    9.9992187500e-01
      6686   -4.4480263864e-01    1.0076952585e+00   -1.1079155267e+00    6.6311288809e-01   -1.1079155267e+00    1.2800000000e+04    5.5074335498e-03    1.0000000000e+00
      6687   -4.1773799216e-01    3.8467393022e-01   -1.1257102758e+00    7.0797228364e-01   -1.1257102758e+00    1.2800000000e+04    5.5227340674e-03    9.9992187500e-01
      6688   -4.2707848625e-01    5.5243874247e-01   -1.1419014559e+00    7.1482296969e-01   -1.1419014559e+00    1.2800000000e+04    5.5289222461e-03    1.0000000000e+00
      6689   -4.4510307775e-01    4.5486255652e-01   -1.0690019011e+00    6.2389882332e-01   -1.0690019011e+00    1.2800000000e+04    5.5217158203e-03    9.9984375000e-01
      6690   -5.4864622740e-01    1.7463833425e+00   -1.1381637985e+00    5.8951757107e-01   -1.1381637985e+00    1.2800000000e+04    5.5274056201e-03    1.0000000000e+00
      6691   -4.7251300497e-01    6.5963221442e-01   -1.0859256053e+00    6.1341260037e-01   -1.0859256053e+00    1.2800000000e+04    5.5017742432e-03    1.0000000000e+00
      6692   -4.2780221109e-01    3.8773745915e-01   -1.0708241287e+00    6.4302191765e-01   -1.0708241287e+00    1.2800000000e+04    5.5282266357e-03    1.0000000000e+00
      6693   -4.6186838793e-01    6.4142476687e-01   -1.1160188166e+00    6.5415042866e-01   -1.1160188166e+00    1.2800000000e+04    5.5209735059e-03    1.0000000000e+00
      6694   -4.9548494456e-01    5.4674651046e-01   -1.1339915788e+00    6.3850663421e-01   -1.1339915788e+00    1.2800000000e+04    5.5207207861e-03    1.0000000000e+00
      6695   -4.7940610160e-01    6.5178865157e-01   -1.1747946035e+00    6.9538850192e-01   -1.1747946035e+00    1.2800000000e+04    5.5280448926e-03    9.9992187500e-01
      6696   -4.8051300900e-01    8.4698349622e-01   -1.1605195299e+00    6.8000652087e-01   -1.1605195299e+00    1.2800000000e+04    5.5010158447e-03    9.9992187500e-01
      6697   -4.4448808034e-01    7.0578242148e-01   -1.1251334913e+00    6.8064541100e-01   -1.1251334913e+00    1.2800000000e+04    5.5208007519e-03    9.9992187500e-01
      6698   -4.4364920009e-01    4.7696087913e-01   -1.0965362255e+00    6.5288702539e-01   -1.0965362255e+00    1.2800000000e+04    5.5193567139e-03    9.9992187500e-01
      6699   -5.0052774328e-01    9.5761439022e-01   -1.1778411080e+00    6.7731336473e-01   -1.1778411080e+00    1.2800000000e+04    5.5212564111e-03    1.0000000000e+00
      6700   -5.2356284440e-01    8.0135368998e-01   -1.1674012807e+00    6.4383843628e-01   -1.1674012807e+00    1.2800000000e+04    5.5200448730e-03    9.9992187500e-01
      6701   -4.5901734598e-01    6.1291693944e-01   -1.1260236126e+00    6.6700626662e-01   -1.1260236126e+00    1.2800000000e+04    5.5051812305e-03    9.9992187500e-01
      6702   -5.0350296006e-01    6.8889299482e-01   -1.1975315108e+00    6.9402855074e-01   -1.1975315108e+00    1.2800000000e+04    5.5177635059e-03    9.9984375000e-01
      6703   -4.3933444762e-01    5.0019399229e-01   -1.1744223211e+00    7.3508787350e-01   -1.1744223211e+00    1.2800000000e+04    5.5240053320e-03    1.0000000000e+00
      6704   -4.8472315962e-01    1.1684782984e+00   -1.1545890820e+00    6.6986592239e-01   -1.1545890820e+00    1.2800000000e+04    5.5202793848e-03    1.0000000000e+00
      6705   -4.6043198428e-01    4.0700962682e-01   -1.0252961097e+00    5.6486412543e-01   -1.0252961097e+00    1.2800000000e+04    5.5293163477e-03    9.9992187500e-01
      6706   -5.1980726287e-01    5.8171333499e-01   -1.0306981810e+00    5.1089091808e-01   -1.0306981810e+00    1.2800000000e+04    5.5065191602e-03    1.0000000000e+00
      6707   -5.1264963948e-01    4.5385354845e-01   -1.0158492011e+00    5.0319956160e-01   -1.0158492011e+00    1.2800000000e+04    5.5221300537e-03    9.9992187500e-01
      6708   -4.9472677985e-01    8.6289892999e-01   -1.0951415630e+00    6.0041478316e-01   -1.0951415630e+00    1.2800000000e+04    5.5281133740e-03    9.9984375000e-01
      6709   -4.3824608789e-01    5.2708211302e-01   -1.1077048230e+00    6.6945873508e-01   -1.1077048230e+00    1.2800000000e+04    5.5250779736e-03    1.0000000000e+00
      6710   -4.5545488030e-01    3.4010377702e+00   -1.1741563882e+00    7.1870150793e-01   -1.1741563882e+00    1.2800000000e+04    5.5256694287e-03    1.0000000000e+00
      6711   -4.3710241694e-01    4.6234457336e-01   -1.1446006744e+00    7.0749825742e-01   -1.1446006744e+00    1.2800000000e+04    5.5048064258e-03    9.9992187500e-01
      6712   -4.2008731297e-01    5.0799702198e-01   -1.1470201691e+00    7.2693285615e-01   -1.1470201691e+00    1.2800000000e+04    5.5286101025e-03    1.0000000000e+00
      6713   -4.3166590213e-01    5.3247535652e-01   -1.1648353086e+00    7.3316940649e-01   -1.1648353086e+00    1.2800000000e+04    5.5249869824e-03    9.9992187500e-01
      6714   -4.3028017126e-01    5.5538210443e-01   -1.1984712854e+00    7.6819111417e-01   -1.1984712854e+00    1.2800000000e+04    5.5248389453e-03    9.9992187500e-01
      6715   -4.4366929781e-01    6.2705818606e-01   -1.2119073755e+00    7.6823807766e-01   -1.2119073755e+00    1.2800000000e+04    5.5266520850e-03    1.0000000000e+00
      6716   -4.4393509164e-01    6.2014238461e-01   -1.2091747374e+00    7.6523964573e-01   -1.2091747374e+00    1.2800000000e+04    5.4998178955e-03    1.0000000000e+00
      6717   -4.3984090483e-01    4.3009959396e-01   -1.1605175773e+00    7.2067667246e-01   -1.1605175773e+00    1.2800000000e+04    5.5204607813e-03    1.0000000000e+00
      6718   -4.4199861403e-01    1.2249153022e+00   -1.1746397133e+00    7.3264109923e-01   -1.1746397133e+00    1.2800000000e+04    5.5236195459e-03    9.9992187500e-01
      6719   -4.4427274764e-01    5.9787633029e-01   -1.2176603277e+00    7.7338758010e-01   -1.2176603277e+00    1.2800000000e+04    5.5178777148e-03    9.9992187500e-01
      6720   -4.9748378361e-01    8.8599648244e-01   -1.1727137635e+00    6.7522997992e-01   -1.1727137635e+00    1.2800000000e+04    5.5216208252e-03    9.9984375000e-01
      6721   -4.6139719329e-01    5.1906415600e-01   -1.1561142083e+00    6.9471701502e-01   -1.1561142083e+00    1.2800000000e+04    5.4997125635e-03    9.9992187500e-01
      6722   -4.7265054778e-01    1.0482833210e+00   -1.1283943263e+00    6.5574377856e-01   -1.1283943263e+00    1.2800000000e+04    5.5192569775e-03    1.0000000000e+00
      6723   -4.8496975983e-01    8.1538404235e-01   -1.1402546885e+00    6.5528492871e-01   -1.1402546885e+00    1.2800000000e+04    5.5198495508e-03    1.0000000000e+00
      6724   -5.2176387185e-01    1.1518825737e+00   -1.2056151664e+00    6.8385129450e-01   -1.2056151664e+00    1.2800000000e+04    5.5257469238e-03    9.9992187500e-01
      6725   -5.2473731161e-01    1.1151102075e+00   -1.2700368347e+00    7.4529952307e-01   -1.2700368347e+00    1.2800000000e+04    5.5185876123e-03    1.0000000000e+00
      6726   -4.9404817208e-01    8.2619751073e-01   -1.2010758075e+00    7.0702763544e-01   -1.2010758075e+00    1.2800000000e+04    5.4982499902e-03    1.0000000000e+00
      6727   -4.4912796824e-01    5.9714311656e-01   -1.1027335375e+00    6.5360556923e-01   -1.1027335375e+00    1.2800000000e+04    5.5318242822e-03    1.0000000000e+00
      6728   -4.4942603357e-01    4.9173214118e-01   -1.0658217099e+00    6.1639567632e-01   -1.0658217099e+00    1.2800000000e+04    5.5304429834e-03    1.0000000000e+00
      6729   -4.6949590679e-01    4.6827701366e-01   -1.0274025518e+00    5.5790664502e-01   -1.0274025518e+00    1.2800000000e+04    5.5168535547e-03    9.9992187500e-01
      6730   -5.2558655332e-01    1.6206989245e+00   -1.0691442073e+00    5.4355765395e-01   -1.0691442073e+00    1.2800000000e+04    5.5209125781e-03    1.0000000000e+00
      6731   -4.8240995669e-01    4.9704364664e-01   -1.0810810883e+00    5.9867113162e-01   -1.0810810883e+00    1.2800000000e+04    5.5035020068e-03    1.0000000000e+00
      6732   -4.7646496690e-01    7.0312058010e-01   -1.1073974441e+00    6.3093247717e-01   -1.1073974441e+00    1.2800000000e+04    5.5262140723e-03    9.9992187500e-01
      6733   -4.9225950676e-01    1.4519226091e+00   -1.1749969294e+00    6.8273742259e-01   -1.1749969294e+00    1.2800000000e+04    5.5216128320e-03    9.9984375000e-01
      6734   -4.7425366610e-01    5.1669355905e-01   -1.1127057586e+00    6.3845209250e-01   -1.1127057586e+00    1.2800000000e+04    5.5195116895e-03    9.9984375000e-01
      6735   -5.1631613714e-01    7.6328465636e-01   -1.1244981166e+00    6.0818197947e-01   -1.1244981166e+00    1.2800000000e+04    5.5193911914e-03    9.9984375000e-01
      6736   -4.7186559289e-01    4.9959489406e-01   -1.0540018070e+00    5.8213621411e-01   -1.0540018070e+00    1.2800000000e+04    5.5022450732e-03    1.0000000000e+00
      6737   -5.4792917584e-01    1.6820797130e+00   -1.1023541878e+00    5.5442501200e-01   -1.1023541878e+00    1.2800000000e+04    5.5202104639e-03    9.9992187500e-01
      6738   -4.6695726715e-01    4.1223489941e-01   -9.6689773480e-01    4.9994046764e-01   -9.6689773480e-01    1.2800000000e+04    5.5266541455e-03    1.0000000000e+00
      6739   -5.0896198238e-01    7.4735105160e-01   -1.0064707604e+00    4.9750877804e-01   -1.0064707604e+00    1.2800000000e+04    5.5184057715e-03    9.9992187500e-01
      6740   -4.7248943543e-01    6.7631787904e-01   -1.0111285032e+00    5.3863906774e-01   -1.0111285032e+00    1.2800000000e+04    5.5223187061e-03    9.9992187500e-01
      6741   -4.8584449448e-01    4.8354799876e-01   -1.0874745427e+00    6.0163004820e-01   -1.0874745427e+00    1.2800000000e+04    5.5030258740e-03    9.9992187500e-01
      6742   -5.1619854413e-01    6.2447041615e-01   -1.1148130565e+00    5.9861451241e-01   -1.1148130565e+00    1.2800000000e+04    5.5206934326e-03    1.0000000000e+00
      6743   -4.5919822056e-01    5.2826690806e-01   -1.0863738454e+00    6.2717562489e-01   -1.0863738454e+00    1.2800000000e+04    5.5229457031e-03    9.9992187500e-01
      6744   -4.5274067087e-01    6.2278936883e-01   -1.1628106728e+00    7.1007000195e-01   -1.1628106728e+00    1.2800000000e+04    5.5190534473e-03    9.9992187500e-01
      6745   -4.2922880695e-01    4.8478876210e-01   -1.1368646633e+00    7.0763585637e-01   -1.1368646633e+00    1.2800000000e+04    5.5230322314e-03    9.9976562500e-01
      6746   -4.1906019140e-01    4.7090781304e-01   -1.1709377670e+00    7.5187757558e-01   -1.1709377670e+00    1.2800000000e+04    5.5046580908e-03    9.9992187500e-01
      6747   -4.3574901027e-01    7.1139547509e-01   -1.2341827963e+00    7.9843378607e-01   -1.2341827963e+00    1.2800000000e+04    5.5249529053e-03    1.0000000000e+00
      6748   -4.1331730402e-01    5.2323049240e-01   -1.1985609878e+00    7.8524368380e-01   -1.1985609878e+00    1.2800000000e+04    5.5208345557e-03    1.0000000000e+00
      6749   -3.7926095252e-01    4.1292937754e-01   -1.1716469949e+00    7.9238604236e-01   -1.1716469949e+00    1.2800000000e+04    5.5248819727e-03    9.9992187500e-01
      6750   -4.1446160882e-01    4.8516184489e-01   -1.1886572011e+00    7.7419559227e-01   -1.1886572011e+00    1.2800000000e+04    5.5259035498e-03    1.0000000000e+00
      6751   -3.9239040339e-01    4.7358730891e-01   -1.1732947221e+00    7.8090431868e-01   -1.1732947221e+00    1.2800000000e+04    5.5026259717e-03    1.0000000000e+00
      6752   -4.0160430049e-01    8.0267073375e-01   -1.1735539902e+00    7.7194968973e-01   -1.1735539902e+00    1.2800000000e+04    5.5200466602e-03    9.9992187500e-01
      6753   -4.2797285525e-01    5.1924295213e-01   -1.2268620695e+00    7.9888921427e-01   -1.2268620695e+00    1.2800000000e+04    5.5232722900e-03    1.0000000000e+00
      6754   -4.3372832080e-01    6.4539852487e-01   -1.2152743548e+00    7.8154603398e-01   -1.2152743548e+00    1.2800000000e+04    5.5210314111e-03    1.0000000000e+00
      6755   -4.2051902749e-01    4.1048386602e-01   -1.1614107945e+00    7.4089176705e-01   -1.1614107945e+00    1.2800000000e+04    5.5196095068e-03    9.9992187500e-01
      6756   -4.6688484880e-01    6.5229197290e-01   -1.1853493745e+00    7.1846452565e-01   -1.1853493745e+00    1.2800000000e+04    5.5014122314e-03    1.0000000000e+00
      6757   -4.4114170251e-01    4.7303050077e-01   -1.1642215998e+00    7.2307989727e-01   -1.1642215998e+00    1.2800000000e+04    5.5326222656e-03    1.0000000000e+00
      6758   -4.9262580985e-01    1.1014345890e+00   -1.2320685998e+00    7.3944279000e-01   -1.2320685998e+00    1.2800000000e+04    5.5238087988e-03    9.9984375000e-01
      6759   -4.8059029564e-01    8.8793728047e-01   -1.2177694752e+00    7.3717917956e-01   -1.2177694752e+00    1.2800000000e+04    5.5253146387e-03    9.9992187500e-01
      6760   -4.3710040365e-01    4.9034230313e-01   -1.1677579252e+00    7.3065752156e-01   -1.1677579252e+00    1.2800000000e+04    5.5208895020e-03    9.9992187500e-01
      6761   -4.7822212838e-01    1.4706202966e+00   -1.2905682826e+00    8.1234615426e-01   -1.2905682826e+00    1.2800000000e+04    5.5063542432e-03    1.0000000000e+00
      6762   -4.3972237487e-01    7.6223506774e-01   -1.2334455046e+00    7.9372312977e-01   -1.2334455046e+00    1.2800000000e+04    5.5278679297e-03    1.0000000000e+00
      6763   -4.3679641713e-01    5.7660524293e-01   -1.2639856540e+00    8.2718923685e-01   -1.2639856540e+00    1.2800000000e+04    5.5233538232e-03    1.0000000000e+00
      6764   -4.9942622356e-01    1.4502255157e+00   -1.3071957397e+00    8.0776951615e-01   -1.3071957397e+00    1.2800000000e+04    5.5236516064e-03    1.0000000000e+00
      6765   -4.4231066805e-01    6.1910455177e-01   -1.2838248003e+00    8.4151413226e-01   -1.2838248003e+00    1.2800000000e+04    5.5253421924e-03    9.9992187500e-01
      6766   -4.7957586467e-01    1.1110860080e+00   -1.3346111603e+00    8.5503529559e-01   -1.3346111603e+00    1.2800000000e+04    5.4947834961e-03    1.0000000000e+00
      6767   -4.7020589682e-01    9.2599949231e-01   -1.2967700296e+00    8.2656413282e-01   -1.2967700296e+00    1.2800000000e+04    5.5258280615e-03    1.0000000000e+00
      6768   -4.6072983950e-01    7.5964965621e-01   -1.2805846164e+00    8.1985477691e-01   -1.2805846164e+00    1.2800000000e+04    5.5264213476e-03    9.9984375000e-01
      6769   -5.4944630448e-01    1.5695127681e+00   -1.4005013215e+00    8.5105501703e-01   -1.4005013215e+00    1.2800000000e+04    5.5220925244e-03    9.9992187500e-01
      6770   -4.6745584440e-01    1.1821055693e+00   -1.2556655592e+00    7.8820971480e-01   -1.2556655592e+00    1.2800000000e+04    5.5252440478e-03    1.0000000000e+00
      6771   -4.9449473606e-01    2.4438686570e+00   -1.2881348221e+00    7.9364008605e-01   -1.2881348221e+00    1.2800000000e+04    5.5027257031e-03    1.0000000000e+00
      6772   -4.4754316911e-01    5.2047620743e-01   -1.1744233381e+00    7.2688016901e-01   -1.1744233381e+00    1.2800000000e+04    5.5221004932e-03    9.9992187500e-01
      6773   -4.8871475033e-01    9.8600504604e-01   -1.2330095110e+00    7.4429476068e-01   -1.2330095110e+00    1.2800000000e+04    5.5214267383e-03    9.9992187500e-01
      6774   -4.7501209866e-01    1.2647650287e+00   -1.2192037182e+00    7.4419161950e-01   -1.2192037182e+00    1.2800000000e+04    5.5253794238e-03    1.0000000000e+00
      6775   -4.7386194951e-01    8.6546409854e-01   -1.2326083026e+00    7.5874635310e-01   -1.2326083026e+00    1.2800000000e+04    5.5236852246e-03    1.0000000000e+00
      6776   -4.5226099785e-01    7.0342528250e-01   -1.2673224172e+00    8.1506141939e-01   -1.2673224172e+00    1.2800000000e+04    5.5044568457e-03    9.9984375000e-01
      6777   -4.4348991864e-01    5.9541615412e-01   -1.1845300664e+00    7.4104014771e-01   -1.1845300664e+00    1.2800000000e+04    5.5203941943e-03    9.9992187500e-01
      6778   -4.3201911167e-01    8.2492607106e-01   -1.2334221809e+00    8.0140306921e-01   -1.2334221809e+00    1.2800000000e+04    5.5203301270e-03    9.9992187500e-01
      6779   -4.2924362939e-01    7.1558739728e-01   -1.2897636882e+00    8.6052005879e-01   -1.2897636882e+00    1.2800000000e+04    5.5227678662e-03    1.0000000000e+00
      6780   -4.5019085861e-01    6.8235025506e-01   -1.3218554861e+00    8.7166462750e-01   -1.3218554861e+00    1.2800000000e+04    5.5280173193e-03    9.9992187500e-01
      6781   -3.9902250014e-01    5.6217288828e-01   -1.3222272507e+00    9.2320475054e-01   -1.3222272507e+00    1.2800000000e+04    5.5050486475e-03    1.0000000000e+00
      6782   -4.0273297896e-01    4.9686903493e-01   -1.3150033901e+00    9.1227041119e-01   -1.3150033901e+00    1.2800000000e+04    5.5210664453e-03    1.0000000000e+00
      6783   -4.4313144231e-01    7.0735268962e-01   -1.3698759633e+00    9.2674452102e-01   -1.3698759633e+00    1.2800000000e+04    5.5196506592e-03    9.9984375000e-01
      6784   -4.2009320963e-01    6.4273633709e-01   -1.3278140174e+00    9.0772080774e-01   -1.3278140174e+00    1.2800000000e+04    5.5202141846e-03    9.9992187500e-01
      6785   -3.6850284517e-01    4.4891442129e-01   -1.2748078339e+00    9.0630498875e-01   -1.2748078339e+00    1.2800000000e+04    5.5242697852e-03    9.9984375000e-01
      6786   -4.1331741096e-01    4.6732725765e-01   -1.2581467188e+00    8.4482930786e-01   -1.2581467188e+00    1.2800000000e+04    5.4996382031e-03    9.9992187500e-01
      6787   -4.8049778843e-01    8.7373266289e-01   -1.2857502490e+00    8.0525246055e-01   -1.2857502490e+00    1.2800000000e+04    5.5142466797e-03    1.0000000000e+00
      6788   -4.5076627400e-01    1.0437268455e+00   -1.2861245266e+00    8.3535825263e-01   -1.2861245266e+00    1.2800000000e+04    5.5272089307e-03    9.9984375000e-01
      6789   -4.0438705461e-01    4.8610430847e-01   -1.2957541397e+00    8.9136708505e-01   -1.2957541397e+00    1.2800000000e+04    5.5165784570e-03    1.0000000000e+00
      6790   -4.1072615713e-01    5.4017650848e-01   -1.2833555800e+00    8.7262942291e-01   -1.2833555800e+00    1.2800000000e+04    5.5237222803e-03    9.9984375000e-01
      6791   -4.2619748340e-01    7.6353069798e-01   -1.2763372329e+00    8.5013974948e-01   -1.2763372329e+00    1.2800000000e+04    5.5180814844e-03    9.9992187500e-01
      6792   -4.0889930497e-01    6.2819859137e-01   -1.2076569358e+00    7.9875763087e-01   -1.2076569358e+00    1.2800000000e+04    5.4998366699e-03    1.0000000000e+00
      6793   -4.3676220484e-01    4.2114629382e-01   -1.1427303435e+00    7.0596813865e-01   -1.1427303435e+00    1.2800000000e+04    5.5270954688e-03    9.9992187500e-01
      6794   -4.8804387989e-01    5.7496184290e-01   -1.1813258804e+00    6.9328200050e-01   -1.1813258804e+00    1.2800000000e+04    5.5239685449e-03    1.0000000000e+00
      6795   -4.3984293348e-01    4.0352459605e-01   -1.1291200792e+00    6.8927714570e-01   -1.1291200792e+00    1.2800000000e+04    5.5250035107e-03    1.0000000000e+00
      6796   -4.2768562037e-01    3.7268282834e-01   -1.1226557232e+00    6.9497010283e-01   -1.1226557232e+00    1.2800000000e+04    5.5199183398e-03    9.9984375000e-01
      6797   -4.6394049525e-01    8.2865382629e-01   -1.1771764872e+00    7.1323599197e-01   -1.1771764872e+00    1.2800000000e+04    5.4979094141e-03    9.9984375000e-01
      6798   -4.4181623566e-01    4.8290998370e-01   -1.1606131332e+00    7.1879689751e-01   -1.1606131332e+00    1.2800000000e+04    5.5187652783e-03    1.0000000000e+00
      6799   -4.6232489015e-01    6.9623721079e-01   -1.2820115333e+00    8.1968664315e-01   -1.2820115333e+00    1.2800000000e+04    5.5219141113e-03    1.0000000000e+00
      6800   -4.3481149098e-01    5.1785822827e-01   -1.2384785668e+00    8.0366707585e-01   -1.2384785668e+00    1.2800000000e+04    5.5234371143e-03    9.9992187500e-01
      6801   -4.2501363970e-01    1.1456157637e+00   -1.1898666126e+00    7.6485297293e-01   -1.1898666126e+00    1.2800000000e+04    5.5219221094e-03    1.0000000000e+00
      6802   -4.5240513384e-01    8.4813734619e-01   -1.2335734064e+00    7.8116827261e-01   -1.2335734064e+00    1.2800000000e+04    5.5022440381e-03    9.9984375000e-01
      6803   -4.1569776106e-01    7.1072890527e-01   -1.2654422069e+00    8.4974444584e-01   -1.2654422069e+00    1.2800000000e+04    5.5230915772e-03    1.0000000000e+00
      6804   -4.1154558162e-01    4.0908901861e-01   -1.2036902034e+00    7.9214462176e-01   -1.2036902034e+00    1.2800000000e+04    5.5252312646e-03    9.9992187500e-01
      6805   -4.5815345510e-01    6.5681125375e-01   -1.2151336529e+00    7.5698019783e-01   -1.2151336529e+00    1.2800000000e+04    5.5218802246e-03    9.9992187500e-01
      6806   -5.1426511941e-01    1.3838032635e+00   -1.2429541994e+00    7.2868908000e-01   -1.2429541994e+00    1.2800000000e+04    5.5228198145e-03    1.0000000000e+00
      6807   -4.6591361843e-01    5.1465171441e-01   -1.2001017508e+00    7.3418813233e-01   -1.2001017508e+00    1.2800000000e+04    5.5044390430e-03    1.0000000000e+00
      6808   -4.3557931810e-01    6.3944970773e-01   -1.2254898186e+00    7.8991050048e-01   -1.2254898186e+00    1.2800000000e+04    5.5240789355e-03    1.0000000000e+00
      6809   -4.7824248555e-01    7.3654029597e-01   -1.3530127705e+00    8.7477028496e-01   -1.3530127705e+00    1.2800000000e+04    5.5311611279e-03    1.0000000000e+00
      6810   -4.7132428089e-01    1.0203858953e+00   -1.4285427328e+00    9.5721845192e-01   -1.4285427328e+00    1.2800000000e+04    5.5208202051e-03    1.0000000000e+00
      6811   -3.9897360006e-01    6.4402981374e-01   -1.3405940438e+00    9.4162044373e-01   -1.3405940438e+00    1.2800000000e+04    5.5232333496e-03    1.0000000000e+00
      6812   -3.8753435923e-01    8.4334986747e-01   -1.3371050387e+00    9.4957067948e-01   -1.3371050387e+00    1.2800000000e+04    5.5062954932e-03    9.9976562500e-01
      6813   -3.7996375118e-01    4.0510024526e-01   -1.2175263646e+00    8.3756261343e-01   -1.2175263646e+00    1.2800000000e+04    5.5258757959e-03    9.9992187500e-01
      6814   -3.9756666412e-01    6.4584733935e-01   -1.2436346418e+00    8.4606797770e-01   -1.2436346418e+00    1.2800000000e+04    5.5253484131e-03    1.0000000000e+00
      6815   -4.2933473744e-01    7.5016158707e-01   -1.2263415510e+00    7.9700681351e-01   -1.2263415510e+00    1.2800000000e+04    5.5232117871e-03    9.9992187500e-01
      6816   -4.2229754555e-01    5.3459360698e-01   -1.2283156709e+00    8.0601812537e-01   -1.2283156709e+00    1.2800000000e+04    5.5201708398e-03    1.0000000000e+00
      6817   -4.4807436869e-01    9.5379350046e-01   -1.2804921609e+00    8.3241779223e-01   -1.2804921609e+00    1.2800000000e+04    5.5015255371e-03    9.9984375000e-01
      6818   -4.3324389513e-01    6.1813538441e-01   -1.2751876918e+00    8.4194379667e-01   -1.2751876918e+00    1.2800000000e+04    5.5250675928e-03    9.9984375000e-01
