                     0                     0                     0
             0.0558656                     0                     0
              0.111731                     0                     0
              0.167597                     0                     0
              0.223463                     0                     0
              0.279328                     0                     0
              0.335194                     0                     0
              0.391059                     0                     0
              0.446925                     0                     0
              0.502791                     0                     0
              0.558656                     0                     0
              0.614522                     0                     0
              0.670388                     0                     0
              0.726253                     0                     0
              0.782119                     0                     0
              0.837985                     0                     0
               0.89385                     0                     0
              0.949716                     0                     0
               1.00558                     0                     0
               1.06145                     0                     0
               1.11731                     0                     0
               1.17318                     0                     0
               1.22904                     0                     0
               1.28491                     0                     0
               1.34078                     0                     0
               1.39664                     0                     0
               1.45251                     0                     0
               1.50837                     0                     0
               1.56424                     0                     0
                1.6201                     0                     0
               1.67597                     0                     0
               1.73183                     0                     0
                1.7877                     0                     0
               1.84357                     0                     0
               1.89943                     0                     0
                1.9553                     0                     0
               2.01116                     0                     0
               2.06703                     0                     0
               2.12289                     0                     0
               2.17876                     0                     0
               2.23463                     0                     0
               2.29049                     0                     0
               2.34636                     0                     0
               2.40222                     0                     0
               2.45809                     0                     0
               2.51395                     0                     0
               2.56982                     0                     0
               2.62569                     0                     0
               2.68155                     0                     0
               2.73742                     0                     0
               2.79328                     0                     0
               2.84915                     0                     0
               2.90501                     0                     0
               2.96088                     0                     0
               3.01674                     0                     0
               3.07261                     0                     0
               3.12848                     0                     0
               3.18434                     0                     0
               3.24021                     0                     0
               3.29607                     0                     0
               3.35194                     0                     0
                3.4078                     0                     0
               3.46367                     0                     0
               3.51954                     0                     0
                3.5754                     0                     0
               3.63127                     0                     0
               3.68713                     0                     0
                 3.743                     0                     0
               3.79886                     0                     0
               3.85473                     0                     0
               3.91059                     0                     0
               3.96646                     0                     0
               4.02233                     0                     0
               4.07819                     0                     0
               4.13406                     0                     0
               4.18992                     0                     0
               4.24579                     0                     0
               4.30165                     0                     0
               4.35752                     0                     0
               4.41339                     0                     0
               4.46925                     0                     0
               4.52512                     0                     0
               4.58098                     0                     0
               4.63685                     0                     0
               4.69271                     0                     0
               4.74858                     0                     0
               4.80445                     0                     0
               4.86031                     0                     0
               4.91618                     0                     0
               4.97204                     0                     0
               5.02791                     0                     0
               5.08377                     0                     0
               5.13964                     0                     0
                5.1955                     0                     0
               5.25137                     0                     0
               5.30724                     0                     0
                5.3631                     0                     0
               5.41897                     0                     0
               5.47483                     0                     0
                5.5307                     0                     0
               5.58656                     0                     0
               5.64243                     0                     0
                5.6983                     0                     0
               5.75416                     0                     0
               5.81003                     0                     0
               5.86589                     0                     0
               5.92176                     0                     0
               5.97762                     0                     0
               6.03349                     0                     0
               6.08936                     0                     0
               6.14522                     0                     0
               6.20109                     0                     0
               6.25695                     0                     0
               6.31282                     0                     0
               6.36868                     0                     0
               6.42455                     0                     0
               6.48041                     0                     0
               6.53628                     0                     0
               6.59215                     0                     0
               6.64801                     0                     0
               6.70388                     0                     0
