                     0                     0                     0
              0.131017                     0                     0
              0.262033                     0                     0
               0.39305                     0                     0
              0.524066                     0                     0
              0.655083                     0                     0
              0.786099                     0                     0
              0.917116                     0                     0
               1.04813                     0                     0
               1.17915                     0                     0
               1.31017                     0                     0
               1.44118                     0                     0
                1.5722                     0                     0
               1.70322                     0                     0
               1.83423                     0                     0
               1.96525                     0                     0
               2.09626                     0                     0
               2.22728                     0                     0
                2.3583                     0                     0
               2.48931                     0                     0
               2.62033                     0                     0
               2.75135                     0                     0
               2.88236                     0                     0
               3.01338                     0                     0
                3.1444                     0                     0
               3.27541                     0                     0
               3.40643                     0                     0
               3.53745                     0                     0
               3.66846                     0                     0
               3.79948                     0                     0
                3.9305                     0                     0
               4.06151                     0                     0
               4.19253                     0                     0
               4.32355                     0                     0
               4.45456                     0                     0
               4.58558                     0                     0
                4.7166                     0                     0
               4.84761                     0                     0
               4.97863                     0                     0
               5.10965                     0                     0
               5.24066                     0                     0
               5.37168                     0                     0
               5.50269                     0                     0
               5.63371                     0                     0
               5.76473                     0                     0
               5.89574                     0                     0
               6.02676                     0                     0
               6.15778                     0                     0
               6.28879                     0                     0
               6.41981                     0                     0
               6.55083                     0                     0
               6.68184                     0                     0
               6.81286                     0                     0
               6.94388                     0                     0
               7.07489                     0                     0
               7.20591                     0                     0
               7.33693                     0                     0
               7.46794                     0                     0
               7.59896                     0                     0
               7.72998                     0                     0
               7.86099                     0                     0
               7.99201                     0                     0
               8.12303                     0                     0
               8.25404                     0                     0
               8.38506                     0                     0
               8.51608                     0                     0
               8.64709                     0                     0
               8.77811                     0                     0
               8.90913                     0                     0
               9.04014                     0                     0
               9.17116                     0                     0
               9.30217                     0                     0
               9.43319                     0                     0
               9.56421                     0                     0
               9.69522                     0                     0
               9.82624                     0                     0
               9.95726                     0                     0
               10.0883                     0                     0
               10.2193                     0                     0
               10.3503                     0                     0
               10.4813                     0                     0
               10.6123                     0                     0
               10.7434                     0                     0
               10.8744                     0                     0
               11.0054                     0                     0
               11.1364                     0                     0
               11.2674                     0                     0
               11.3984                     0                     0
               11.5295                     0                     0
               11.6605                     0                     0
               11.7915                     0                     0
               11.9225                     0                     0
               12.0535                     0                     0
               12.1845                     0                     0
               12.3156                     0                     0
               12.4466                     0                     0
               12.5776                     0                     0
               12.7086                     0                     0
               12.8396                     0                     0
               12.9706                     0                     0
               13.1017                     0                     0
               13.2327                     0                     0
               13.3637                     0                     0
               13.4947                     0                     0
               13.6257                     0                     0
               13.7567                     0                     0
               13.8878                     0                     0
               14.0188                     0                     0
               14.1498                     0                     0
               14.2808                     0                     0
               14.4118                     0                     0
               14.5428                     0                     0
               14.6739                     0                     0
               14.8049                     0                     0
               14.9359                     0                     0
               15.0669                     0                     0
               15.1979                     0                     0
               15.3289                     0                     0
                 15.46                     0                     0
                15.591                     0                     0
                15.722                     0                     0
                15.853                     0                     0
                15.984                     0                     0
                16.115                     0                     0
               16.2461                     0                     0
               16.3771                     0                     0
               16.5081                     0                     0
               16.6391                     0                     0
               16.7701                     0                     0
               16.9011                     0                     0
               17.0322                     0                     0
               17.1632                     0                     0
               17.2942                     0                     0
               17.4252                     0                     0
               17.5562                     0                     0
               17.6872                     0                     0
               17.8183                     0                     0
               17.9493                     0                     0
               18.0803                     0                     0
               18.2113                     0                     0
               18.3423                     0                     0
               18.4733                     0                     0
               18.6043                     0                     0
               18.7354                     0                     0
               18.8664                     0                     0
               18.9974                     0                     0
               19.1284                     0                     0
               19.2594                     0                     0
               19.3904                     0                     0
               19.5215                     0                     0
               19.6525                     0                     0
               19.7835                     0                     0
               19.9145                     0                     0
               20.0455                     0                     0
               20.1765                     0                     0
               20.3076                     0                     0
               20.4386                     0                     0
               20.5696                     0                     0
               20.7006                     0                     0
               20.8316                     0                     0
               20.9626                     0                     0
               21.0937                     0                     0
               21.2247                     0                     0
               21.3557                     0                     0
               21.4867                     0                     0
               21.6177                     0                     0
               21.7487                     0                     0
               21.8798                     0                     0
               22.0108                     0                     0
               22.1418                     0                     0
               22.2728                     0                     0
               22.4038                     0                     0
               22.5348                     0                     0
               22.6659                     0                     0
               22.7969                     0                     0
               22.9279                     0                     0
               23.0589                     0                     0
               23.1899                     0                     0
               23.3209                     0                     0
                23.452                     0                     0
                23.583                     0                     0
                23.714                     0                     0
                23.845                     0                     0
                23.976                     0                     0
                24.107                     0                     0
               24.2381                     0                     0
               24.3691                     0                     0
               24.5001                     0                     0
               24.6311                     0                     0
               24.7621                     0                     0
               24.8931                     0                     0
               25.0242                     0                     0
               25.1552                     0                     0
               25.2862                     0                     0
               25.4172                     0                     0
               25.5482                     0                     0
               25.6792                     0                     0
               25.8103                     0                     0
               25.9413                     0                     0
               26.0723                     0                     0
               26.2033                     0                     0
               26.3343                     0                     0
               26.4653                     0                     0
               26.5964                     0                     0
               26.7274                     0                     0
               26.8584                     0                     0
               26.9894                     0                     0
               27.1204                     0                     0
               27.2514                     0                     0
               27.3825                     0                     0
               27.5135                     0                     0
               27.6445                     0                     0
               27.7755                     0                     0
               27.9065                     0                     0
               28.0375                     0                     0
               28.1686                     0                     0
               28.2996                     0                     0
               28.4306                     0                     0
               28.5616                     0                     0
               28.6926                     0                     0
               28.8236                     0                     0
               28.9547                     0                     0
               29.0857                     0                     0
               29.2167                     0                     0
               29.3477                     0                     0
               29.4787                     0                     0
               29.6097                     0                     0
               29.7408                     0                     0
               29.8718                     0                     0
               30.0028                     0                     0
               30.1338                     0                     0
               30.2648                     0                     0
               30.3958                     0                     0
               30.5269                     0                     0
               30.6579                     0                     0
               30.7889                     0                     0
               30.9199                     0                     0
               31.0509                     0                     0
               31.1819                     0                     0
                31.313                     0                     0
                31.444                     0                     0
                31.575                     0                     0
                31.706                     0                     0
                31.837                     0                     0
                31.968                     0                     0
               32.0991                     0                     0
               32.2301                     0                     0
               32.3611                     0                     0
               32.4921                     0                     0
               32.6231                     0                     0
               32.7541                     0                     0
               32.8852                     0                     0
               33.0162                     0                     0
               33.1472                     0                     0
               33.2782                     0                     0
               33.4092                     0                     0
               33.5402                     0                     0
               33.6713                     0                     0
               33.8023                     0                     0
               33.9333                     0                     0
               34.0643                     0                     0
               34.1953                     0                     0
               34.3263                     0                     0
               34.4574                     0                     0
               34.5884                     0                     0
               34.7194                     0                     0
               34.8504                     0                     0
               34.9814                     0                     0
               35.1124                     0                     0
