0.02397859 3.912172965670e+03 3.603677512631e-04
0.02397859 3.912172965670e+03 3.603677512631e-04
0.02397859 3.912172965670e+03 3.603677512631e-04
0.02397859 3.912172965670e+03 3.603677512631e-04
0.03391085 3.884111295462e+03 7.155657305974e-04
0.03391085 3.884111295462e+03 7.155657305974e-04
0.03391085 3.884111295462e+03 7.155657305974e-04
0.03391085 3.884111295462e+03 7.155657305974e-04
0.04795719 3.828550822079e+03 1.410659766280e-03
0.04795719 3.828550822079e+03 1.410659766280e-03
0.04795719 3.828550822079e+03 1.410659766280e-03
0.04795719 3.828550822079e+03 1.410659766280e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.05361777 3.801049733943e+03 1.750658466638e-03
0.06782171 3.719649486280e+03 2.741068419255e-03
0.06782171 3.719649486280e+03 2.741068419255e-03
0.06782171 3.719649486280e+03 2.741068419255e-03
0.06782171 3.719649486280e+03 2.741068419255e-03
0.07193578 3.692880007572e+03 3.061509263834e-03
0.07193578 3.692880007572e+03 3.061509263834e-03
0.07193578 3.692880007572e+03 3.061509263834e-03
0.07193578 3.692880007572e+03 3.061509263834e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.07582698 3.666290645417e+03 3.377184308976e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.08645605 3.587592268893e+03 4.296099228372e-03
0.09591438 3.510475634727e+03 5.173849812682e-03
0.09591438 3.510475634727e+03 5.173849812682e-03
0.09591438 3.510475634727e+03 5.173849812682e-03
0.09591438 3.510475634727e+03 5.173849812682e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.09886628 3.485116572811e+03 5.457504503336e-03
0.10173256 3.459928980932e+03 5.736771628437e-03
0.10173256 3.459928980932e+03 5.736771628437e-03
0.10173256 3.459928980932e+03 5.736771628437e-03
0.10173256 3.459928980932e+03 5.736771628437e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
0.10723554 3.410063997339e+03 6.282324964505e-03
